price,day_of_week,day,month,last_change,7_day_low,30_day_low,7_day_high,30_day_high,7_day_mean,30_day_mean,date
71233.21538461538,6.0,14.0,8.0,-1526.4769230769307,71233.21538461538,71233.21538461538,76853.89552238806,86392.51851851853,73860.63761413409,78586.87147886184,2016-08-14
71177.0,0.0,15.0,8.0,-643.8571428571449,71177.0,71177.0,76853.89552238806,86392.51851851853,73358.19515381662,78251.56866196044,2016-08-15
71044.19444444444,1.0,16.0,8.0,-189.0209401709435,71044.19444444444,71044.19444444444,76853.89552238806,86392.51851851853,72723.06800201694,77886.56528428699,2016-08-16
71474.08333333333,2.0,17.0,8.0,297.0833333333285,71044.19444444444,71044.19444444444,74172.62121212122,86392.51851851853,71954.52340358055,77517.10280384881,2016-08-17
71398.95774647887,3.0,18.0,8.0,354.7633020344365,71044.19444444444,71044.19444444444,72759.69230769231,86392.51851851853,71558.28576563163,77110.55433657457,2016-08-18
71131.40277777778,4.0,19.0,8.0,-342.68055555554747,71044.19444444444,71044.19444444444,71820.85714285714,86253.28846153847,71325.67297564384,76601.85047854988,2016-08-19
70452.04166666667,5.0,20.0,8.0,-946.916079812203,70452.04166666667,70452.04166666667,71474.08333333333,83788.12068965517,71130.12790761664,76075.14225205414,2016-08-20
70576.18055555556,6.0,21.0,8.0,-555.222222222219,70452.04166666667,70452.04166666667,71474.08333333333,82049.3606557377,71036.26578917952,75634.74424758415,2016-08-21
70824.14084507042,0.0,22.0,8.0,372.0991784037469,70452.04166666667,70452.04166666667,71474.08333333333,81671.22222222222,70985.8573384753,75260.57025389526,2016-08-22
70141.125,1.0,23.0,8.0,-435.055555555562,70141.125,70141.125,71474.08333333333,81327.19444444444,70856.84741784037,74876.23367982118,2016-08-23
69281.0,3.0,25.0,8.0,-1543.1408450704184,69281.0,69281.0,71131.40277777778,81226.81944444444,70400.98180751174,74254.22653701308,2016-08-25
69737.0,4.0,26.0,8.0,-404.125,69281.0,69281.0,70824.14084507042,80967.80882352941,70168.58134454877,73858.02586651499,2016-08-26
68759.35593220338,6.0,28.0,8.0,-521.6440677966166,68759.35593220338,68759.35593220338,70824.14084507042,78430.625,69748.52435545476,73219.46785908965,2016-08-28
68621.85714285714,0.0,29.0,8.0,-1115.142857142855,68621.85714285714,68621.85714285714,70141.125,77540.43055555556,69308.0676150121,72869.15472133455,2016-08-29
73395.71428571429,1.0,30.0,8.0,4636.358353510906,68621.85714285714,68621.85714285714,73395.71428571429,77540.43055555556,69958.98547215496,72726.13608471323,2016-08-30
71393.87142857142,2.0,31.0,8.0,2772.0142857142782,68621.85714285714,68621.85714285714,73395.71428571429,76873.20588235294,70198.13313155771,72506.61611589238,2016-08-31
68018.3661971831,3.0,1.0,9.0,-5377.348088531187,68018.3661971831,68018.3661971831,73395.71428571429,76873.20588235294,69987.69416442155,72190.67496901107,2016-09-01
65746.74242424243,4.0,2.0,9.0,-5647.129004328992,65746.74242424243,65746.74242424243,73395.71428571429,76853.89552238806,69322.65123512862,71793.30127407856,2016-09-02
64833.132352941175,5.0,3.0,9.0,-3185.2338442419277,64833.132352941175,64833.132352941175,73395.71428571429,76853.89552238806,68681.29139481614,71389.44624487175,2016-09-03
63722.38888888889,6.0,4.0,9.0,-2024.3535353535408,63722.38888888889,63722.38888888889,73395.71428571429,76853.89552238806,67961.72467434264,70978.41199711469,2016-09-04
63671.42253521127,0.0,5.0,9.0,-1161.709817729905,63671.42253521127,63671.42253521127,73395.71428571429,76853.89552238806,67254.51973039322,70592.72640738584,2016-09-05
63506.23611111111,1.0,6.0,9.0,-216.152777777781,63506.23611111111,63506.23611111111,71393.87142857142,76853.89552238806,65841.73713402134,70211.80989168535,2016-09-06
63723.67605633803,2.0,7.0,9.0,52.25352112676046,63506.23611111111,63506.23611111111,68018.3661971831,76853.89552238806,64745.994937988,69820.00913576092,2016-09-07
63990.18309859155,3.0,8.0,9.0,483.94698748044175,63506.23611111111,63506.23611111111,65746.74242424243,76853.89552238806,64170.54020961778,69409.2983711734,2016-09-08
64008.819444444445,4.0,9.0,9.0,285.14338810641493,63506.23611111111,63506.23611111111,64833.132352941175,74172.62121212122,63922.26549821807,68950.54565410399,2016-09-09
64076.958333333336,5.0,10.0,9.0,86.77523474178452,63506.23611111111,63506.23611111111,64076.958333333336,73395.71428571429,63814.24063827408,68589.98626557583,2016-09-10
64211.05882352941,6.0,11.0,9.0,202.23937908496737,63506.23611111111,63506.23611111111,64211.05882352941,73395.71428571429,63884.050628937024,68284.67792685573,2016-09-11
64774.708333333336,0.0,12.0,9.0,697.75,63506.23611111111,63506.23611111111,64774.708333333336,73395.71428571429,64041.6628858116,68033.02975508703,2016-09-12
65591.35211267606,1.0,13.0,9.0,1380.293289146648,63723.67605633803,63506.23611111111,65591.35211267606,73395.71428571429,64339.536600320884,67831.53463823206,2016-09-13
66836.15384615384,2.0,14.0,9.0,2061.445512820508,63990.18309859155,63506.23611111111,66836.15384615384,73395.71428571429,64784.176284580295,67676.50441845183,2016-09-14
67808.56923076924,3.0,15.0,9.0,2217.2171180931764,64008.819444444445,63506.23611111111,67808.56923076924,73395.71428571429,65329.66001774853,67560.9463751063,2016-09-15
67850.04225352113,4.0,16.0,9.0,1013.8884073672816,64076.958333333336,63506.23611111111,67850.04225352113,73395.71428571429,65878.40613333091,67431.51633654156,2016-09-16
67769.64285714286,5.0,17.0,9.0,-38.926373626381974,64211.05882352941,63506.23611111111,67850.04225352113,73395.71428571429,66405.93249387512,67301.89794763671,2016-09-17
68226.88888888889,6.0,18.0,9.0,376.846635367765,64774.708333333336,63506.23611111111,68226.88888888889,73395.71428571429,66979.62250321219,67198.16530874782,2016-09-18
69149.67142857143,0.0,19.0,9.0,1380.028571428571,65591.35211267606,63506.23611111111,69149.67142857143,73395.71428571429,67604.61723110334,67151.6520859587,2016-09-19
69432.73529411765,1.0,20.0,9.0,1205.84640522876,66836.15384615384,63506.23611111111,69432.73529411765,73395.71428571429,68153.38625702358,67110.81475519306,2016-09-20
69222.2,2.0,21.0,9.0,72.52857142857101,67769.64285714286,63506.23611111111,69432.73529411765,73395.71428571429,68494.24999328732,67053.60258215484,2016-09-21
69231.40277777778,3.0,22.0,9.0,-201.33251633986947,67769.64285714286,63506.23611111111,69432.73529411765,73395.71428571429,68697.51192857425,67021.11250278975,2016-09-22
68684.12676056338,4.0,23.0,9.0,-538.0732394366205,67769.64285714286,63506.23611111111,69432.73529411765,73395.71428571429,68816.66685815172,67078.45782202332,2016-09-23
68274.91549295775,5.0,24.0,9.0,-956.4872848200321,68226.88888888889,63506.23611111111,69432.73529411765,73395.71428571429,68888.84866326813,67043.76525281498,2016-09-24
68297.09722222222,6.0,25.0,9.0,-387.0295383411576,68274.91549295775,63506.23611111111,69432.73529411765,73395.71428571429,68898.8784251729,66994.11343289161,2016-09-25
68854.41666666667,0.0,26.0,9.0,579.5011737089226,68274.91549295775,63506.23611111111,69432.73529411765,73395.71428571429,68856.69917347221,67056.12354068412,2016-09-26
68929.36111111111,1.0,27.0,9.0,632.2638888888905,68274.91549295775,63506.23611111111,69231.40277777778,73395.71428571429,68784.78857589985,67061.79037998103,2016-09-27
68813.67647058824,2.0,28.0,9.0,-40.740196078433655,68274.91549295775,63506.23611111111,69231.40277777778,73395.71428571429,68726.42807169816,67068.18435757207,2016-09-28
68763.80555555556,3.0,29.0,9.0,-165.55555555554747,68274.91549295775,63506.23611111111,68929.36111111111,71393.87142857142,68659.62846852357,66913.7873999001,2016-09-29
68508.07042253521,4.0,30.0,9.0,-305.60604805302864,68274.91549295775,63506.23611111111,68929.36111111111,69432.73529411765,68634.47756309096,66817.59403303223,2016-09-30
67947.78873239437,5.0,1.0,10.0,-816.0168231611897,67947.78873239437,63506.23611111111,68929.36111111111,69432.73529411765,68587.74516872477,66815.2414508726,2016-10-01
67883.65277777778,6.0,2.0,10.0,-624.4176447574282,67883.65277777778,63506.23611111111,68929.36111111111,69432.73529411765,68528.68167666128,66886.47179599045,2016-10-02
68151.05555555556,0.0,3.0,10.0,203.26682316118968,67883.65277777778,63506.23611111111,68929.36111111111,69432.73529411765,68428.20151793111,66997.0692360776,2016-10-03
68217.66666666667,1.0,4.0,10.0,334.0138888888905,67883.65277777778,63506.23611111111,68813.67647058824,69432.73529411765,68326.53088301049,67146.9118286702,2016-10-04
68215.54285714286,2.0,5.0,10.0,64.48730158730177,67883.65277777778,63506.23611111111,68763.80555555556,69432.73529411765,68241.08322394686,67298.38250606791,2016-10-05
68376.40909090909,3.0,6.0,10.0,158.74242424241675,67883.65277777778,63723.67605633803,68508.07042253521,69432.73529411765,68185.7408718545,67460.72160539452,2016-10-06
68374.625,4.0,7.0,10.0,159.0821428571362,67883.65277777778,63990.18309859155,68376.40909090909,69432.73529411765,68166.67724006376,67615.75323684992,2016-10-07
68306.94444444444,5.0,8.0,10.0,-69.46464646465029,67883.65277777778,64008.819444444445,68376.40909090909,69432.73529411765,68217.98519892806,67759.64528171168,2016-10-08
68496.73611111111,6.0,9.0,10.0,122.1111111111095,68151.05555555556,64076.958333333336,68496.73611111111,69432.73529411765,68305.56853226139,67909.2425039339,2016-10-09
69254.07042253521,0.0,10.0,10.0,947.1259780907712,68215.54285714286,64211.05882352941,69254.07042253521,69432.73529411765,68463.14208468705,68081.8129069073,2016-10-10
69618.64179104478,1.0,11.0,10.0,1121.9056799336686,68215.54285714286,64774.708333333336,69618.64179104478,69618.64179104478,68663.28138816963,68262.06567249114,2016-10-11
69538.47692307692,2.0,12.0,10.0,284.4065005417069,68306.94444444444,65591.35211267606,69618.64179104478,69618.64179104478,68852.27196901735,68420.85795881593,2016-10-12
69716.73611111111,3.0,13.0,10.0,98.09432006633142,68306.94444444444,66836.15384615384,69716.73611111111,69716.73611111111,69043.74725761765,68558.37075876376,2016-10-13
70334.15277777778,4.0,14.0,10.0,795.6758547008649,68306.94444444444,67769.64285714286,70334.15277777778,70334.15277777778,69323.6797973002,68674.97072315121,2016-10-14
69996.68055555556,5.0,15.0,10.0,279.94444444445253,68496.73611111111,67769.64285714286,70334.15277777778,70334.15277777778,69565.07067031607,68747.90776731077,2016-10-15
70298.01388888889,6.0,16.0,10.0,-36.138888888890506,69254.07042253521,67769.64285714286,70334.15277777778,70334.15277777778,69822.39606714147,68829.50682182303,2016-10-16
71864.20833333333,0.0,17.0,10.0,1867.5277777777665,69538.47692307692,67883.65277777778,71864.20833333333,71864.20833333333,70195.2729115412,68965.99233769605,2016-10-17
72691.6,1.0,18.0,10.0,2393.5861111111153,69538.47692307692,67883.65277777778,72691.6,72691.6,70634.26694139195,69114.81604139975,2016-10-18
73127.07246376811,2.0,19.0,10.0,1262.8641304347839,69716.73611111111,67883.65277777778,73127.07246376811,73127.07246376811,71146.92344720497,69247.3960759063,2016-10-19
73553.74285714286,3.0,20.0,10.0,862.1428571428551,69996.68055555556,67883.65277777778,73553.74285714286,73553.74285714286,71695.06726806665,69384.76299467382,2016-10-20
74446.09722222222,4.0,21.0,10.0,1319.0247584541066,69996.68055555556,67883.65277777778,74446.09722222222,74446.09722222222,72282.48790298728,69558.89290208122,2016-10-21
75042.04347826086,5.0,22.0,10.0,1488.3006211180036,70298.01388888889,67883.65277777778,75042.04347826086,75042.04347826086,73003.25403480233,69752.58092543065,2016-10-22
76286.73611111111,6.0,23.0,10.0,1840.6388888888905,71864.20833333333,67883.65277777778,76286.73611111111,76286.73611111111,73858.78578083406,70006.00123711558,2016-10-23
78866.45070422535,0.0,24.0,10.0,3824.407225964489,72691.6,67883.65277777778,78866.45070422535,78866.45070422535,74859.10611953294,70359.0524108245,2016-10-24
79957.53968253969,1.0,25.0,10.0,3670.8035714285797,73127.07246376811,67883.65277777778,79957.53968253969,79957.53968253969,75897.09750275289,70747.7338261684,2016-10-25
80684.06818181818,2.0,26.0,10.0,1817.617477592823,73553.74285714286,67883.65277777778,80684.06818181818,80684.06818181818,76976.66831961718,71142.05554334013,2016-10-26
